batch,time_s,timestamp_epoch_s,acq_seconds,peak_01,peak_01_ref,peak_01_freq_mhz,peak_02,peak_02_ref,peak_02_freq_mhz,peak_03,peak_03_ref,peak_03_freq_mhz,peak_04,peak_04_ref,peak_04_freq_mhz,peak_05,peak_05_ref,peak_05_freq_mhz,peak_06,peak_06_ref,peak_06_freq_mhz,peak_07,peak_07_ref,peak_07_freq_mhz,peak_08,peak_08_ref,peak_08_freq_mhz,peak_09,peak_09_ref,peak_09_freq_mhz,peak_10,peak_10_ref,peak_10_freq_mhz,peak_11,peak_11_ref,peak_11_freq_mhz,peak_12,peak_12_ref,peak_12_freq_mhz,peak_13,peak_13_ref,peak_13_freq_mhz,peak_14,peak_14_ref,peak_14_freq_mhz,peak_15,peak_15_ref,peak_15_freq_mhz,peak_16,peak_16_ref,peak_16_freq_mhz,delta_f_mhz_b01,f_new_mhz_b01,delta_f_mhz_b02,f_new_mhz_b02,delta_f_mhz_b03,f_new_mhz_b03,delta_f_mhz_b04,f_new_mhz_b04,delta_f_mhz_b05,f_new_mhz_b05,delta_f_mhz_b06,f_new_mhz_b06,delta_f_mhz_b07,f_new_mhz_b07,delta_f_mhz_b08,f_new_mhz_b08
348,29.648950229166076,1778516219.150431,0.011605957988649607,6733.121094538008,6738.653559311673,2763.023746575854,6738.595589448911,6744.104835406669,2772.8847172577803,6747.874213711526,6749.5901259284165,2798.771433818544,6753.744739737752,6754.205222055811,2810.3174267559225,6752.506528715958,6752.57831249809,2834.976420536601,6756.00407127793,6756.979148454932,2847.168405411039,6733.024560625975,6735.5596173243275,2869.1346751194783,6740.138232417399,6744.297415716601,2875.5616379295775,6738.1001803343825,6742.942409145093,2874.991358913494,6742.482072011492,6745.515319252988,2886.5838794260317,6751.687413271388,6747.634521808233,2906.489025610305,6751.951020875998,6751.061315218387,2917.9233134642295,6751.417631506556,6753.7189213558695,2936.577714585426,6757.366735947673,6759.513561756884,2949.797683060056,6737.910282116331,6743.269813858239,2969.4552021316945,6739.815274933522,6745.515161842466,2979.576898157969,-0.03142803864024498,2767.890592638911,-0.34664278746235966,2803.6214292012232,-0.11165523317334189,2838.853862273385,0.2819945219333613,2872.4430654817816,-0.746029347718666,2880.3367633044586,0.0671521807659921,2912.94186524221,-0.6187274174754762,2943.5506816228117,-0.08231642814620362,2974.15200437397
349,29.725418395595625,1778516219.226588,0.010982208885252476,6735.538707705474,6739.235741357703,2763.023746575854,6737.696899165571,6743.9582587034265,2772.8847172577803,6747.91966867378,6750.511726319652,2798.771433818544,6754.232258458904,6754.127791362289,2810.3174267559225,6755.833555949505,6753.956068710456,2834.976420536601,6757.471959531742,6757.419202555246,2847.168405411039,6731.965511813431,6734.876160711557,2869.1346751194783,6741.685701623011,6746.88064156249,2875.5616379295775,6739.183329767399,6742.045644466179,2874.991358913494,6741.675725158176,6746.381934468319,2886.5838794260317,6751.342367882142,6750.305515481248,2906.489025610305,6754.037118317695,6755.065476663508,2917.9233134642295,6753.045104991288,6754.244354616865,2936.577714585426,6755.875871870894,6756.13207965278,2949.797683060056,6738.025040498823,6741.96897026011,2969.4552021316945,6741.265307026928,6747.849666839868,2979.576898157969,0.0846557012886963,2768.00667637884,-0.5090606213453954,2803.4590113673403,0.016798614365838592,2838.982316120924,0.30909156158302087,2872.470162521431,-1.039480525141709,2880.0433121270357,-0.09903961671110496,2912.775673444733,-0.7427332530121793,2943.4266757872747,0.02848349075449254,2974.2628042928704
350,29.81951177062001,1778516219.3217752,0.013171124970540404,6734.428989516155,6738.981419445548,2763.023746575854,6737.9321958003475,6744.736792798851,2772.8847172577803,6749.869326344104,6751.292742305222,2798.771433818544,6754.884362869457,6754.085752055507,2810.3174267559225,6755.079674175504,6752.869424152581,2834.976420536601,6757.501913378366,6757.414408411528,2847.168405411039,6733.134975700705,6735.467069107804,2869.1346751194783,6742.338198795733,6745.974640095364,2875.5616379295775,6739.746303145153,6744.207945410642,2874.991358913494,6741.952654583244,6747.04807592383,2886.5838794260317,6750.244544120794,6749.6621175535665,2906.489025610305,6754.763901030044,6755.940544670966,2917.9233134642295,6754.036968548462,6754.865342176851,2936.577714585426,6756.121491884953,6757.302867011033,2949.797683060056,6737.94829599291,6742.362863343216,2969.4552021316945,6741.572726716996,6746.729117889781,2979.576898157969,0.07059187427906877,2767.9926125518305,-0.45550255004187223,2803.512569438644,0.05837416211684477,2839.023891668675,0.26878583598996675,2872.429856795838,-0.9422650751992544,2880.140527576978,-0.14530581907134169,2912.729407242373,-0.5385268554964563,2943.6308821847906,-0.06301335838123136,2974.171307443735
351,29.89667522907257,1778516219.397992,0.011277041863650084,6734.152509398783,6739.037521777669,2763.023746575854,6738.147145215026,6742.510512883212,2772.8847172577803,6746.62828193294,6748.556690711252,2798.771433818544,6752.426608490998,6753.467079805606,2810.3174267559225,6752.820133264053,6753.496303145153,2834.976420536601,6757.8908793593555,6755.733285447932,2847.168405411039,6733.053178775561,6734.978341534983,2869.1346751194783,6740.662362074761,6744.167023260078,2875.5616379295775,6739.1164012592835,6742.053145153895,2874.991358913494,6742.084560014671,6745.8191933857015,2886.5838794260317,6750.202570529083,6752.0147751933255,2906.489025610305,6754.4226900388185,6754.5106840480485,2917.9233134642295,6754.28025338509,6754.356788519729,2936.577714585426,6755.462739554359,6756.010561787451,2949.797683060056,6739.705518537763,6743.3870113396715,2969.4552021316945,6741.8893572149045,6746.921611089037,2979.576898157969,-0.05368969756620629,2767.868330979985,-0.30526867720802064,2803.6628033114775,-0.6322179327166563,2838.3332995738415,0.28018354197363116,2872.4412545018217,-0.9554774045659967,2880.1273152476115,-0.6711780476259256,2912.2035350138185,-0.5198341424174765,2943.6495748978696,-0.03360899931583663,2974.2007118028005
352,29.97289268707391,1778516219.474725,0.012306208023801446,6734.2449261851625,6738.302483418406,2763.023746575854,6737.613132316534,6742.512843475871,2772.8847172577803,6749.941232386833,6749.620003362166,2798.771433818544,6753.107907204207,6753.912692178378,2810.3174267559225,6755.018977901396,6753.6943209952005,2834.976420536601,6757.984246721889,6757.57578323196,2847.168405411039,6733.48474340557,6735.932752086071,2869.1346751194783,6740.3755295412175,6744.109097716784,2875.5616379295775,6738.575485221751,6741.218128190236,2874.991358913494,6742.020056851179,6746.03154629092,2886.5838794260317,6751.807910260721,6751.564931075588,2906.489025610305,6753.39232661919,6754.564431335391,2917.9233134642295,6754.392181434729,6755.066777210624,2936.577714585426,6755.163888803986,6756.936782101048,2949.797683060056,6739.229587064829,6743.209574533117,2969.4552021316945,6741.180231989487,6744.516496011248,2979.576898157969,0.007461522318563848,2767.9294821998697,-0.07812851856190617,2803.889943470124,-0.10975736095542538,2838.8557601456027,0.268053682569365,2872.4291246424173,-1.001322386388659,2880.081470265789,-0.1972360202237595,2912.6774770412203,-0.4210880240259094,2943.7483210162613,-0.12973048847887103,2974.1045903136373
353,30.049781958106905,1778516219.551567,0.012214583810418844,6734.004882782652,6739.361387046491,2763.023746575854,6737.484847327079,6742.909345294494,2772.8847172577803,6748.771545373964,6748.28254118654,2798.771433818544,6752.413974386404,6752.371276400647,2810.3174267559225,6752.704541981233,6751.608180762295,2834.976420536601,6756.881428615093,6757.525460769631,2847.168405411039,6734.645769783291,6736.728639545191,2869.1346751194783,6742.994855885319,6746.686380169331,2875.5616379295775,6736.617666656479,6741.473924870862,2874.991358913494,6740.691496775376,6745.090697496715,2886.5838794260317,6749.500305651496,6749.205706513433,2906.489025610305,6753.235444875754,6754.732348626097,2917.9233134642295,6755.055417672769,6754.822813827674,2936.577714585426,6755.42925237644,6754.611915823577,2949.797683060056,6738.877701195098,6740.390151908794,2969.4552021316945,6739.550015282574,6745.229752116636,2979.576898157969,-0.027264347391533644,2767.89475633016,-0.1547030072145575,2803.813368981471,0.005049595568157757,2838.9705671021266,0.2813419962274858,2872.4424129560757,-0.8545788327740591,2880.228213819403,-0.1404086493932428,2912.734304412051,-0.6862455506731926,2943.483163489614,0.10228390949179554,2974.336604711608
354,30.141437458107248,1778516219.643251,0.012271000072360039,6734.051749854814,6738.8152978573835,2763.023746575854,6736.136364886757,6741.957378427117,2772.8847172577803,6748.02796558364,6749.101893511019,2798.771433818544,6751.1603768682935,6754.610711556683,2810.3174267559225,6752.889554360119,6753.765210746706,2834.976420536601,6757.455659137452,6754.104431946694,2847.168405411039,6732.343665372742,6734.080931931412,2869.1346751194783,6741.668384937494,6744.64760369227,2875.5616379295775,6737.4199987773945,6740.193034202402,2874.991358913494,6739.585363878106,6744.137657792586,2886.5838794260317,6749.378992572669,6748.266063514381,2906.489025610305,6751.971731821376,6751.807459424764,2917.9233134642295,6751.688690894642,6753.578445456491,2936.577714585426,6755.894993428492,6756.794287373537,2949.797683060056,6736.750004584772,6741.292115719657,2969.4552021316945,6738.83689672036,6745.360350887919,2979.576898157969,0.017133970118575703,2767.93915464767,0.06262890614861097,2804.0307008948344,-0.8263924000318253,2838.1391251065265,0.26626222498517427,2872.427333184833,-1.0343534051561796,2880.048439247021,-0.26750483343774084,2912.6072082280066,-0.7502784269002064,2943.4191306133866,-0.0032218399578108053,2974.2310989621583
355,30.217344791046344,1778516219.718621,0.011196749983355403,6732.708182290553,6739.33029006327,2763.023746575854,6739.50414921906,6743.01836354189,2772.8847172577803,6748.683484121405,6750.663635113245,2798.771433818544,6753.775121496469,6754.385020020173,2810.3174267559225,6752.9025231531,6751.4331723568785,2834.976420536601,6757.678780144878,6756.859378916159,2847.168405411039,6733.400641868143,6734.198652076901,2869.1346751194783,6739.216523519882,6746.382072011492,2875.5616379295775,6737.6299935813195,6740.203165021243,2874.991358913494,6740.363450194089,6743.955339731637,2886.5838794260317,6748.242908885288,6749.3269920836265,2906.489025610305,6753.325016046704,6754.8279533575815,2917.9233134642295,6753.578975761836,6753.789986856986,2936.577714585426,6757.278677751628,6756.587809090075,2949.797683060056,6739.652145673504,6743.552249595012,2969.4552021316945,6742.089566586178,6746.361520004891,2979.576898157969,-0.16969486801848516,2767.752325809533,-0.35956827581371936,2803.608503712872,-0.14676619253214027,2838.818751314026,0.47750803559563526,2872.638578995444,-0.9732571258857201,2880.109535526292,-0.3477518971523584,2912.526961164292,-0.7361989485370262,2943.43321009175,-0.08079210803677754,2974.1535286940793
356,30.315224812133238,1778516219.817152,0.01249829214066267,6733.430146407067,6740.150664792003,2763.023746575854,6738.217111899013,6746.2083840205405,2772.8847172577803,6747.997505883791,6750.820515328423,2798.771433818544,6755.156632637467,6752.386775988019,2810.3174267559225,6755.09478252896,6753.885910994284,2834.976420536601,6757.374837240578,6758.644330164745,2847.168405411039,6732.7636962435445,6735.855961732431,2869.1346751194783,6739.858623956965,6743.638363847541,2875.5616379295775,6739.26723415961,6742.734494299601,2874.991358913494,6741.481558516978,6747.249628633433,2886.5838794260317,6750.383947183422,6751.273231041965,2906.489025610305,6754.253174190788,6754.957028456154,2917.9233134642295,6754.3495445792705,6754.175321698201,2936.577714585426,6756.476712412508,6754.84184674634,2949.797683060056,6736.6727649234335,6743.633902863953,2969.4552021316945,6741.777478069506,6746.10187364367,2979.576898157969,0.026491495253271363,2767.9485121728044,-0.8355190984325999,2803.132552890253,0.10774720279063339,2839.0732647093487,0.24337772705434238,2872.4044486869025,-1.0761217191908994,2880.0066709329867,-0.43889392201686617,2912.435819139427,-0.824277182451744,2943.3451318578354,-0.2259161030692539,2974.008404699047
357,30.389703666092828,1778516219.891093,0.011422500014305115,6735.67839196748,6738.647592994467,2763.023746575854,6736.874080753126,6742.76971604976,2772.8847172577803,6749.403918452181,6749.467905064646,2798.771433818544,6754.062748723905,6753.404004034601,2810.3174267559225,6753.288982791822,6750.421731821378,2834.976420536601,6755.860789497814,6755.334965002905,2847.168405411039,6734.221930494849,6733.897087141241,2869.1346751194783,6740.909247486017,6744.583716416542,2875.5616379295775,6736.896321484242,6741.837483571231,2874.991358913494,6740.383036341964,6745.95782620656,2886.5838794260317,6749.2251031573805,6748.672795488584,2906.489025610305,6751.633361860806,6752.42788152948,2917.9233134642295,6753.169606015222,6753.887534003729,2936.577714585426,6756.978778616622,6755.799723385395,2949.797683060056,6737.685130054711,6741.569246874713,2969.4552021316945,6741.867386985359,6744.245928722072,2979.576898157969,0.10094679664263548,2768.022967474194,-0.28649718356325954,2803.681574805122,0.08901219330972335,2839.054529699868,0.3800470390388469,2872.541117998887,-0.9421694666036255,2880.140623185574,-0.20744374933679444,2912.6672693121072,-0.8930343916714844,2943.2763746486157,-0.17134052204063355,2974.0629802800754
358,30.525732833193615,1778516220.027116,0.011411834042519331,6735.300409573005,6739.983757679494,2763.023746575854,6738.028570773604,6742.723524467403,2772.8847172577803,6747.952202219029,6748.547333190696,2798.771433818544,6752.888096402482,6755.436098969954,2810.3174267559225,6754.833525384357,6754.282220252469,2834.976420536601,6758.5885212580615,6756.63285600758,2847.168405411039,6733.980256441605,6736.128749579728,2869.1346751194783,6742.769392059175,6745.41792034722,2875.5616379295775,6737.710165968761,6739.781787755599,2874.991358913494,6741.448668887734,6746.5346089189115,2886.5838794260317,6749.6855977015,6750.265692147814,2906.489025610305,6754.067819482228,6753.755769171989,2917.9233134642295,6755.014694195677,6754.891498303635,2936.577714585426,6756.719962099215,6757.5298117186785,2949.797683060056,6739.450275086347,6742.625233059266,2969.4552021316945,6741.531130604884,6746.276299782988,2979.576898157969,-0.029751520870953906,2767.8922691566804,0.014909057845645052,2803.982981046531,-0.43302218451802604,2838.53249532204,0.2356706556926451,2872.3967416155406,-1.1334751779927803,2879.9493174741847,-0.5455502188905934,2912.3291628425536,-0.44709865854967196,2943.7223103817373,-0.02301058837780087,2974.211310213738
359,30.601908312179148,1778516220.103363,0.011553707998245955,6736.406333099,6738.685036831004,2763.023746575854,6739.21445120274,6744.124620228016,2772.8847172577803,6749.9178454626035,6751.4075205550635,2798.771433818544,6753.639551303602,6753.751522144451,2810.3174267559225,6753.8015404835405,6752.57550356084,2834.976420536601,6758.19875599841,6759.485457101813,2847.168405411039,6733.880282421984,6735.2858055445195,2869.1346751194783,6742.096562948925,6743.7004049882335,2875.5616379295775,6737.4024956444655,6743.004239386251,2874.991358913494,6741.975842834001,6744.891814652932,2886.5838794260317,6750.640211510836,6752.714000366783,2906.489025610305,6755.1968472048175,6754.662481278846,2917.9233134642295,6752.310231683834,6755.050485985879,2936.577714585426,6756.507011645323,6757.2682672616675,2949.797683060056,6739.401846135038,6743.654054467096,2969.4552021316945,6743.321936607879,6744.816836812666,2979.576898157969,0.08769632371570657,2768.009717001267,-0.3603578033888072,2803.6077141852966,0.11254582024021267,2839.078063326798,0.22328808754957097,2872.3843590473975,-0.6755910932945721,2880.4072015588827,-0.8045756411893686,2912.070137420255,-0.905999678866778,2943.26340936142,-0.23166786593658883,2974.0026529361794
360,30.678633229108527,1778516220.1802938,0.01196654187515378,6733.7364367148575,6739.853003025952,2763.023746575854,6738.109716661062,6744.081598251674,2772.8847172577803,6747.828040468257,6749.434092367881,2798.771433818544,6752.366865849559,6753.930708805819,2810.3174267559225,6753.862488920134,6752.41341962894,2834.976420536601,6756.89007549592,6757.473370113397,2847.168405411039,6732.86432894214,6734.31507473179,2869.1346751194783,6740.355773756763,6744.710211816487,2875.5616379295775,6735.88728489776,6742.665672280466,2874.991358913494,6742.576713940764,6745.556774765413,2886.5838794260317,6750.842702570529,6748.76190206926,2906.489025610305,6752.635363878106,6753.854826237124,2917.9233134642295,6753.9905828774035,6753.457031512669,2936.577714585426,6756.635559495063,6757.648060641257,2949.797683060056,6740.621664578047,6743.089403062628,2969.4552021316945,6741.270619249932,6746.686571201515,2979.576898157969,-0.036844643057656175,2767.8851760344937,-0.2099192711224569,2803.758152717563,0.04572904585943959,2839.0112465524176,0.33477283303374117,2872.4958437928817,-0.5861235069053973,2880.496669145272,0.0875724134742214,2912.9622854749186,-0.35049022868036617,2943.8189188116066,0.04344843688568841,2974.277769239002
361,30.75385681213811,1778516220.2548301,0.010589958168566227,6735.04788336339,6738.634880948742,2763.023746575854,6738.160873551975,6744.9158724821955,2772.8847172577803,6748.962932114802,6749.338805513953,2798.771433818544,6753.827306904667,6752.6341519699245,2810.3174267559225,6752.400511966256,6750.747518109851,2834.976420536601,6755.633578873369,6757.334634899287,2847.168405411039,6732.741139163127,6736.441415777731,2869.1346751194783,6740.861552098298,6743.937909955069,2875.5616379295775,6737.184092367883,6741.38153406486,2874.991358913494,6741.155906715163,6745.375138307301,2886.5838794260317,6749.984320078247,6750.152659168018,2906.489025610305,6752.559727358866,6753.640000611302,2917.9233134642295,6750.72559984106,6752.543116728307,2936.577714585426,6756.10171164838,6756.684674633982,2949.797683060056,6738.571792951678,6742.8934407188935,2969.4552021316945,6740.943449888437,6745.369095577224,2979.576898157969,0.1116645028986113,2768.03368518045,-0.38191030773972967,2803.5861616809457,0.2298716499251966,2839.1953891564835,0.18929684750053394,2872.3503678073484,-0.8930610150240139,2880.1897316371533,-0.2731884061405237,2912.601524655304,-0.7887720895328033,2943.3806369507543,-0.09370537688767909,2974.1406154252286
